m_disk,sb_law,scale_factor,r_in,d_r,inc,pa,starflux,lnprob
-7.548201436400693964e+00,2.628972045075495867e+00,3.044827439946762998e-02,8.657837592923204539e+00,3.232629168777427964e+01,9.166253678651645487e+01,1.284555394288903472e+02,2.470122277435284216e-04,-3.131317734375000000e+05
-7.561641909979557319e+00,2.414511249257601300e+00,2.977930040787113430e-02,1.126003439264945172e+01,2.974829189098900173e+01,9.148321117200102037e+01,1.284656520068428165e+02,2.584241728945433454e-04,-3.131407675781250000e+05
-7.564573035192594830e+00,2.845293132849393114e+00,5.500714053554074667e-03,5.064598642501101367e+00,6.811519982571628162e+00,9.086467083492711083e+01,1.284130307168055083e+02,2.798928671650260480e-04,-3.168232265625000000e+05
-7.553005594223573205e+00,2.650633184639304751e+00,3.285264462880069930e-02,8.613255701607673842e+00,3.210324878165342710e+01,9.156007112422082628e+01,1.284734835989086434e+02,2.446812510507380433e-04,-3.131379902343750000e+05
-7.547789319489656812e+00,2.143409630977824776e+00,2.854916010741357507e-02,5.157498195825775511e+00,3.652932090688987188e+01,9.182934398255866881e+01,1.284356630570658808e+02,2.365899105681883630e-04,-3.131385625000000000e+05
-7.546121984079737999e+00,2.801085478884120850e+00,2.656733559831081504e-02,8.078181048355972393e+00,3.249582321594682099e+01,9.202860301234201756e+01,1.284674337859209459e+02,2.282517964923492149e-04,-3.131368242187500000e+05
-7.554501156958345121e+00,2.920883050002677450e+00,3.467248661128750215e-02,1.029343325773522366e+01,3.018955655524772652e+01,9.150254934788856076e+01,1.284969010747041693e+02,2.377612225427339315e-04,-3.131436386718750000e+05
-7.551753274617001743e+00,2.329526266103933096e+00,2.907455605828805981e-02,6.355194132554231601e+00,3.464113136621924127e+01,9.153100867151893283e+01,1.284446605836403990e+02,2.450561545234031940e-04,-3.131386523437500000e+05
-7.543615453626760115e+00,2.916838696985677437e+00,3.839570530327619802e-02,1.023842415538376116e+01,3.035070421430788912e+01,9.127634134903408381e+01,1.284826121373506282e+02,2.427715851383753585e-04,-3.131424511718750000e+05
-7.555499517017884692e+00,2.765768125168455605e+00,3.098604667973462595e-02,8.223489100438529320e+00,3.288099361239791563e+01,9.142331570939087726e+01,1.284591259726035162e+02,2.377074169317638594e-04,-3.131385644531250000e+05
-7.541547964059582831e+00,2.972611070494027619e+00,3.312908363570635228e-02,8.053508145862801726e+00,3.320138321270638926e+01,9.153141765691374587e+01,1.284520318499929203e+02,2.447691389081637671e-04,-3.131370781250000000e+05
-7.554786711093368190e+00,2.564343497363536617e+00,3.163517375169710294e-02,8.833595679875433149e+00,3.199163027664951997e+01,9.162938307251381787e+01,1.284690737752373195e+02,2.581359079371892389e-04,-3.131368691406250000e+05
-7.546419623052083026e+00,2.377638330434317826e+00,2.636097010504777696e-02,5.957334429838519796e+00,3.545991512388370381e+01,9.182770020508505127e+01,1.284409019854736584e+02,2.144825237339198097e-04,-3.131358925781250000e+05
-7.547652143705196437e+00,2.576900637629468083e+00,2.299463873163384159e-02,7.918511960757346202e+00,3.303755335302503227e+01,9.193449851224224290e+01,1.284567648344276733e+02,2.428569407244405458e-04,-3.131318515625000000e+05
-7.539463234097319777e+00,2.883696466427056571e+00,3.972875143548180998e-02,9.785587882951478633e+00,3.150521997211508918e+01,9.097662081166637904e+01,1.284644100166051430e+02,2.447748133004863224e-04,-3.131421210937500000e+05
-7.548762861883901998e+00,2.656372713251627271e+00,2.883893344575341744e-02,6.202880209547808832e+00,3.456005198814855817e+01,9.171298968162838605e+01,1.284726754978907763e+02,2.156863793350562403e-04,-3.131363789062500000e+05
-7.550675069258216965e+00,2.521858508655189013e+00,3.608807365921216231e-02,9.234982624036591758e+00,3.184631431297948723e+01,9.102225238272741592e+01,1.284827403026049240e+02,2.404748488393084014e-04,-3.131443691406250000e+05
-7.562173134968215749e+00,2.387967758382770533e+00,2.895703821854547430e-02,9.048254289853275623e+00,3.162251807979749074e+01,9.149327321120046008e+01,1.284678470535711483e+02,2.678701638338247841e-04,-3.131444824218750000e+05
-7.546740153216719982e+00,2.752168839150760604e+00,3.101344414798422322e-02,9.605182027665666311e+00,3.137392953339000101e+01,9.171664956163758120e+01,1.284600151602318761e+02,2.478169876253459125e-04,-3.131324843750000000e+05
-7.556103473165228124e+00,2.518520056911943250e+00,2.937491003963200314e-02,9.085282912928148491e+00,3.181751541324745602e+01,9.158202389072137350e+01,1.284686723512888022e+02,2.400454412169353118e-04,-3.131363945312500000e+05
-7.564573035192594830e+00,2.845293132849393114e+00,5.500714053554074667e-03,5.064598642501101367e+00,6.811519982571628162e+00,9.086467083492711083e+01,1.284130307168055083e+02,2.798928671650260480e-04,-3.168232265625000000e+05
-7.553005594223573205e+00,2.650633184639304751e+00,3.285264462880069930e-02,8.613255701607673842e+00,3.210324878165342710e+01,9.156007112422082628e+01,1.284734835989086434e+02,2.446812510507380433e-04,-3.131379902343750000e+05
-7.547789319489656812e+00,2.143409630977824776e+00,2.854916010741357507e-02,5.157498195825775511e+00,3.652932090688987188e+01,9.182934398255866881e+01,1.284356630570658808e+02,2.365899105681883630e-04,-3.131385625000000000e+05
-7.546121984079737999e+00,2.801085478884120850e+00,2.656733559831081504e-02,8.078181048355972393e+00,3.249582321594682099e+01,9.202860301234201756e+01,1.284674337859209459e+02,2.282517964923492149e-04,-3.131368242187500000e+05
-7.554501156958345121e+00,2.920883050002677450e+00,3.467248661128750215e-02,1.029343325773522366e+01,3.018955655524772652e+01,9.150254934788856076e+01,1.284969010747041693e+02,2.377612225427339315e-04,-3.131436386718750000e+05
-7.551753274617001743e+00,2.329526266103933096e+00,2.907455605828805981e-02,6.355194132554231601e+00,3.464113136621924127e+01,9.153100867151893283e+01,1.284446605836403990e+02,2.450561545234031940e-04,-3.131386523437500000e+05
-7.543829100277722688e+00,2.877249372570928720e+00,3.789169260288004909e-02,9.978348041127388157e+00,3.066696755561154220e+01,9.130464775956740198e+01,1.284802089662622109e+02,2.424551652742387210e-04,-3.131411914062500000e+05
-7.551900997262812609e+00,2.475299647819764637e+00,2.984869780647131376e-02,6.792523317950124095e+00,3.458374867076488357e+01,9.161281808682841188e+01,1.284481753108643431e+02,2.371858519898771404e-04,-3.131348789062500000e+05
-7.541547964059582831e+00,2.972611070494027619e+00,3.312908363570635228e-02,8.053508145862801726e+00,3.320138321270638926e+01,9.153141765691374587e+01,1.284520318499929203e+02,2.447691389081637671e-04,-3.131370781250000000e+05
-7.554315016362140867e+00,2.575606797196196229e+00,3.180619865385598405e-02,8.819887647808132058e+00,3.201520166673446255e+01,9.163807500592264432e+01,1.284691521133013623e+02,2.575142813833036217e-04,-3.131367226562500000e+05
-7.548643219617695799e+00,2.379096321556119609e+00,2.672740320085532570e-02,6.393615483987080239e+00,3.491826936682660687e+01,9.178049608202927345e+01,1.284447052619240708e+02,2.220181496822351812e-04,-3.131340683593750000e+05
-7.547658630946734171e+00,2.556400220041308735e+00,2.325732009285836482e-02,7.787939620664397822e+00,3.320268409824609535e+01,9.192952560222398972e+01,1.284557669008116818e+02,2.425605637909647417e-04,-3.131313515625000000e+05
-7.539463234097319777e+00,2.883696466427056571e+00,3.972875143548180998e-02,9.785587882951478633e+00,3.150521997211508918e+01,9.097662081166637904e+01,1.284644100166051430e+02,2.447748133004863224e-04,-3.131421210937500000e+05
-7.549033888056138508e+00,2.641521232095898952e+00,2.907206141119057438e-02,6.010423138140504662e+00,3.477189822422507604e+01,9.168059913603205757e+01,1.284732134406645514e+02,2.143968244342859479e-04,-3.131369042968750000e+05
-7.549828632347245438e+00,2.563660766627680943e+00,3.581366043392505971e-02,9.125414082211655398e+00,3.197198179556860964e+01,9.106947176636295183e+01,1.284798924371312694e+02,2.408730962070764132e-04,-3.131423164062500000e+05
-7.562173134968215749e+00,2.387967758382770533e+00,2.895703821854547430e-02,9.048254289853275623e+00,3.162251807979749074e+01,9.149327321120046008e+01,1.284678470535711483e+02,2.678701638338247841e-04,-3.131444824218750000e+05
-7.545685174494865421e+00,2.803060018488925387e+00,3.190636230185985023e-02,1.125855279811152343e+01,2.981107030277857106e+01,9.173323056798322739e+01,1.284539447527975540e+02,2.631882330027870693e-04,-3.131339375000000000e+05
-7.556103473165228124e+00,2.518520056911943250e+00,2.937491003963200314e-02,9.085282912928148491e+00,3.181751541324745602e+01,9.158202389072137350e+01,1.284686723512888022e+02,2.400454412169353118e-04,-3.131363945312500000e+05
-7.564573035192594830e+00,2.845293132849393114e+00,5.500714053554074667e-03,5.064598642501101367e+00,6.811519982571628162e+00,9.086467083492711083e+01,1.284130307168055083e+02,2.798928671650260480e-04,-3.168232265625000000e+05
-7.553005594223573205e+00,2.650633184639304751e+00,3.285264462880069930e-02,8.613255701607673842e+00,3.210324878165342710e+01,9.156007112422082628e+01,1.284734835989086434e+02,2.446812510507380433e-04,-3.131379902343750000e+05
-7.549526385683633656e+00,2.283623665292074723e+00,2.909817759598455969e-02,5.848249519892821269e+00,3.570737231418242885e+01,9.173786798800260556e+01,1.284409491262286167e+02,2.368416787646079197e-04,-3.131358378906250000e+05
-7.547672032188608604e+00,2.758426937809935975e+00,2.755848142710502074e-02,8.218505274135843308e+00,3.240489393631500548e+01,9.195471862168588473e+01,1.284677588780253927e+02,2.337879957654193151e-04,-3.131346386718750000e+05
-7.554501156958345121e+00,2.920883050002677450e+00,3.467248661128750215e-02,1.029343325773522366e+01,3.018955655524772652e+01,9.150254934788856076e+01,1.284969010747041693e+02,2.377612225427339315e-04,-3.131436386718750000e+05
-7.550944284892574743e+00,2.312850655648084341e+00,2.908313734897809144e-02,6.171030038713848143e+00,3.502847801729866006e+01,9.160615703609599336e+01,1.284433122762040398e+02,2.420719794346292732e-04,-3.131363593750000000e+05
-7.545657264535637232e+00,2.823819668327421262e+00,3.662318971338332507e-02,9.845333526876661523e+00,3.083833194950993573e+01,9.134596059352004715e+01,1.284784906848196613e+02,2.420962572116130865e-04,-3.131398105468750000e+05
-7.551900997262812609e+00,2.475299647819764637e+00,2.984869780647131376e-02,6.792523317950124095e+00,3.458374867076488357e+01,9.161281808682841188e+01,1.284481753108643431e+02,2.371858519898771404e-04,-3.131348789062500000e+05
-7.545139373073246780e+00,2.871686685179740905e+00,3.304243347097599037e-02,8.228961742139333069e+00,3.285717155310042159e+01,9.154039912335021256e+01,1.284587559284726979e+02,2.447415903454302349e-04,-3.131348125000000000e+05
-7.554315016362140867e+00,2.575606797196196229e+00,3.180619865385598405e-02,8.819887647808132058e+00,3.201520166673446255e+01,9.163807500592264432e+01,1.284691521133013623e+02,2.575142813833036217e-04,-3.131367226562500000e+05
-7.548643219617695799e+00,2.379096321556119609e+00,2.672740320085532570e-02,6.393615483987080239e+00,3.491826936682660687e+01,9.178049608202927345e+01,1.284447052619240708e+02,2.220181496822351812e-04,-3.131340683593750000e+05
-7.547658630946734171e+00,2.556400220041308735e+00,2.325732009285836482e-02,7.787939620664397822e+00,3.320268409824609535e+01,9.192952560222398972e+01,1.284557669008116818e+02,2.425605637909647417e-04,-3.131313515625000000e+05
-7.539463234097319777e+00,2.883696466427056571e+00,3.972875143548180998e-02,9.785587882951478633e+00,3.150521997211508918e+01,9.097662081166637904e+01,1.284644100166051430e+02,2.447748133004863224e-04,-3.131421210937500000e+05
-7.551259606015617187e+00,2.598570633487935488e+00,2.905257709924028570e-02,6.525015442971651147e+00,3.423841011827926195e+01,9.164886712901798660e+01,1.284723044034715258e+02,2.234549213443503602e-04,-3.131357226562500000e+05
-7.549369603511182802e+00,2.492191648498689904e+00,3.229517781779131513e-02,8.067576335372475427e+00,3.311287637247681204e+01,9.134480259072209662e+01,1.284662668637954539e+02,2.335718719654452595e-04,-3.131380878906250000e+05
-7.562653892139950429e+00,2.376488062271131074e+00,2.878272749846556150e-02,9.062225687646037642e+00,3.159849382410650165e+01,9.148441428391996055e+01,1.284677672104361363e+02,2.685037333951038299e-04,-3.131453300781250000e+05
-7.544512192668812567e+00,2.833975821925049488e+00,3.191997670413356664e-02,1.159002004225433069e+01,2.951148126373059100e+01,9.174616426325383145e+01,1.284518777441817008e+02,2.639594455271780551e-04,-3.131345117187500000e+05
-7.556103473165228124e+00,2.518520056911943250e+00,2.937491003963200314e-02,9.085282912928148491e+00,3.181751541324745602e+01,9.158202389072137350e+01,1.284686723512888022e+02,2.400454412169353118e-04,-3.131363945312500000e+05
-7.564573035192594830e+00,2.845293132849393114e+00,5.500714053554074667e-03,5.064598642501101367e+00,6.811519982571628162e+00,9.086467083492711083e+01,1.284130307168055083e+02,2.798928671650260480e-04,-3.168232265625000000e+05
-7.553005594223573205e+00,2.650633184639304751e+00,3.285264462880069930e-02,8.613255701607673842e+00,3.210324878165342710e+01,9.156007112422082628e+01,1.284734835989086434e+02,2.446812510507380433e-04,-3.131379902343750000e+05
-7.549526385683633656e+00,2.283623665292074723e+00,2.909817759598455969e-02,5.848249519892821269e+00,3.570737231418242885e+01,9.173786798800260556e+01,1.284409491262286167e+02,2.368416787646079197e-04,-3.131358378906250000e+05
-7.544423979783685397e+00,2.847815890406681483e+00,2.548158228157463082e-02,7.924462504492165493e+00,3.259543193555246887e+01,9.210953986328706833e+01,1.284670776629162674e+02,2.221871523721585568e-04,-3.131400800781250000e+05
-7.552033730194223082e+00,2.789449908472249273e+00,3.055615773848677219e-02,9.389947900579661777e+00,3.127609558055684857e+01,9.165651772678900500e+01,1.284820680201552818e+02,2.394918733325074821e-04,-3.131353984375000000e+05
-7.548833317065266613e+00,2.301378322276299571e+00,2.913729420633814210e-02,5.649815204739270236e+00,3.564682380183605659e+01,9.162810440184638594e+01,1.284389036245479758e+02,2.373069534989912508e-04,-3.131355195312500000e+05
-7.546681046333840293e+00,2.793898747134998306e+00,3.591282128581330113e-02,9.770844684860882978e+00,3.093429692999444214e+01,9.136909600230499962e+01,1.284775284379879281e+02,2.418952667698879460e-04,-3.131391425781250000e+05
-7.551900997262812609e+00,2.475299647819764637e+00,2.984869780647131376e-02,6.792523317950124095e+00,3.458374867076488357e+01,9.161281808682841188e+01,1.284481753108643431e+02,2.371858519898771404e-04,-3.131348789062500000e+05
-7.545139373073246780e+00,2.871686685179740905e+00,3.304243347097599037e-02,8.228961742139333069e+00,3.285717155310042159e+01,9.154039912335021256e+01,1.284587559284726979e+02,2.447415903454302349e-04,-3.131348125000000000e+05
-7.556197390156150107e+00,2.399156918020000973e+00,3.283765375739430836e-02,8.349509798718392162e+00,3.262506550020663809e+01,9.162285723318667863e+01,1.284584947197092788e+02,2.723852384323801105e-04,-3.131427324218750000e+05
-7.548643219617695799e+00,2.379096321556119609e+00,2.672740320085532570e-02,6.393615483987080239e+00,3.491826936682660687e+01,9.178049608202927345e+01,1.284447052619240708e+02,2.220181496822351812e-04,-3.131340683593750000e+05
-7.547807360243003139e+00,2.534679024948015336e+00,2.372242753383387026e-02,7.633482111887215815e+00,3.340213240287125274e+01,9.191426390778164546e+01,1.284545869615281788e+02,2.421051690174373346e-04,-3.131307910156250000e+05
-7.539463234097319777e+00,2.883696466427056571e+00,3.972875143548180998e-02,9.785587882951478633e+00,3.150521997211508918e+01,9.097662081166637904e+01,1.284644100166051430e+02,2.447748133004863224e-04,-3.131421210937500000e+05
-7.550746797863921778e+00,2.607045388667658337e+00,2.901845251359677288e-02,6.253966302158882939e+00,3.449470421157108291e+01,9.165594365618635209e+01,1.284726889197906416e+02,2.216985243233868903e-04,-3.131358632812500000e+05
-7.548000298496115867e+00,2.615032345842373651e+00,3.253706083774860619e-02,8.119816006493646654e+00,3.303010596630484486e+01,9.140811623686666110e+01,1.284638356105679691e+02,2.371874554706469341e-04,-3.131354531250000000e+05
-7.556952100588602228e+00,2.537698273843954411e+00,3.016946015340099194e-02,8.790959470946697607e+00,3.200825203749022307e+01,9.150263995618942658e+01,1.284648336185304629e+02,2.607680493054318968e-04,-3.131370000000000000e+05
-7.543849549404754384e+00,2.858095059359002654e+00,3.222836438870886611e-02,1.215716101700282969e+01,2.898184081075104501e+01,9.175575333516481180e+01,1.284496658342206388e+02,2.684511356811192348e-04,-3.131357890625000000e+05
